PlacesCount,TransitionsCount,ArcsCount,VarsCount,ConditionsCount,Boundedness,ConstraintStates,ConstraintArcs,DeadTransitions,Deadlocks,Soundness,Milliseconds
66,68,181,41,41,False,159,158,44,False,False,1637
66,68,181,41,41,False,482,481,29,False,False,2706
66,68,181,41,41,True,1,0,68,True,False,6
66,68,181,41,41,False,30,29,54,False,False,206
66,68,181,41,41,False,107,106,36,False,False,1355
66,68,181,41,41,False,2,1,67,False,False,12
66,68,181,41,41,True,1,0,68,True,False,4
66,68,182,41,41,False,201,200,47,False,False,719
66,68,180,41,41,False,493,492,28,False,False,13934
66,68,181,41,41,True,2,1,67,True,False,5
66,71,187,41,41,False,5,4,68,False,False,55
66,71,187,41,41,True,4,3,68,True,False,23
66,71,187,41,41,False,4,3,68,False,False,21
66,71,188,41,41,False,3,2,69,False,False,6
66,71,186,41,41,True,2,1,70,True,False,7
66,71,187,41,41,False,93,92,47,False,False,1079
66,71,187,41,41,True,5,4,67,True,False,10
66,71,187,41,41,False,204,203,35,False,False,998
66,71,187,41,41,False,7,6,65,False,False,17
66,71,188,41,41,True,1127,4386,53,True,False,19365
66,74,193,41,41,True,1,0,74,True,False,23
66,74,193,41,41,True,2,1,73,True,False,29
66,74,193,41,41,False,268,269,36,False,False,2157
66,74,193,41,41,False,28,27,60,False,False,114
66,74,192,41,41,False,4,3,71,False,False,15
66,74,192,41,41,False,412,411,36,False,False,3148
66,74,194,41,41,False,13,12,67,False,False,19
66,74,193,41,41,False,181,180,47,False,False,1853
66,74,192,41,41,False,40,39,59,False,False,169
66,74,194,41,41,False,78,77,48,False,False,466
66,77,199,41,41,True,3,2,75,True,False,41
66,77,199,41,41,False,79,78,53,False,False,471
66,77,199,41,41,False,20,19,69,False,False,107
66,77,200,41,41,False,34,33,64,False,False,152
66,77,199,41,41,False,369,372,35,False,False,2085
66,77,197,41,41,False,44,43,67,False,False,110
66,77,200,41,41,False,113,112,36,False,False,1257
66,77,197,41,41,False,143,142,54,False,False,2063
66,77,198,41,41,False,97,96,49,False,False,513
66,77,200,41,41,False,25,24,65,False,False,61
69,65,179,41,41,False,675,674,39,False,False,5534
69,65,181,41,41,True,1,0,68,True,False,6
69,65,181,41,41,False,136,135,48,False,False,577
69,65,181,41,41,False,39,38,52,False,False,194
69,65,180,41,41,True,29,46,59,True,False,314
69,65,182,41,41,True,4,3,65,True,False,14
69,65,182,41,41,False,25,24,54,False,False,310
69,65,181,41,41,False,79,78,56,False,False,1198
69,65,180,41,41,False,176,175,39,False,False,1008
69,65,180,41,41,True,50,107,59,True,False,702
72,65,187,41,41,False,49,48,54,False,False,271
72,65,188,41,41,False,92,91,45,False,False,1088
72,65,188,41,41,False,14,13,64,False,False,52
72,65,188,41,41,False,2,1,70,False,False,7
72,65,187,41,41,True,1,0,71,True,False,5
72,65,187,41,41,False,22,21,62,False,False,56
72,65,187,41,41,True,1,0,71,True,False,3
72,65,187,41,41,False,18,17,62,False,False,47
72,65,188,41,41,True,1,0,71,True,False,3
72,65,187,41,41,True,1,0,71,True,False,4
75,65,193,41,41,False,16,15,63,False,False,89
75,65,194,41,41,True,3,2,72,True,False,14
75,65,194,41,41,True,3,2,72,True,False,20
75,65,194,41,41,True,2,1,73,True,False,8
75,65,194,41,41,False,209,208,48,False,False,7165
75,65,192,41,41,False,427,426,40,False,False,5384
75,65,194,41,41,False,16,15,64,False,False,113
75,65,192,41,41,False,12,11,68,False,False,23
75,65,194,41,41,True,1,0,74,True,False,5
66,65,178,41,41,True,1,0,65,True,False,25
66,65,179,41,41,True,1,0,65,True,False,4
66,65,179,41,41,False,369,368,35,False,False,3100
66,65,179,41,41,False,185,184,41,False,False,1820
66,65,178,41,41,False,2,1,64,False,False,3
66,65,179,41,41,False,216,215,40,False,False,1807
66,65,178,41,41,True,5,5,62,True,False,50
66,65,178,41,41,False,9,8,59,False,False,23
66,65,178,41,41,False,67,66,48,False,False,1090
66,65,178,41,41,False,11,10,59,False,False,32
66,65,182,41,41,False,5,4,62,False,False,66
66,65,180,41,41,False,2,1,64,False,False,14
66,65,182,41,41,False,105,104,43,False,False,499
66,65,182,41,41,True,4,3,62,True,False,18
66,65,179,41,41,False,5,4,62,False,False,17
66,65,181,41,41,False,53,52,54,False,False,275
66,65,181,41,41,True,1,0,65,True,False,4
66,65,181,41,41,False,79,79,48,False,False,904
66,65,181,41,41,True,1,0,65,True,False,5
66,65,182,41,41,False,65,64,40,False,False,423
66,65,184,41,41,False,128,127,38,False,False,1519
66,65,184,41,41,True,1,0,65,True,False,12
66,65,184,41,41,True,1,0,65,True,False,3
66,65,185,41,41,True,3,2,63,True,False,14
66,65,185,41,41,True,1,0,65,True,False,3
66,65,183,41,41,False,282,281,37,False,False,2833
66,65,184,41,41,False,102,101,42,False,False,512
66,65,185,41,41,False,15,14,58,False,False,65
66,65,183,41,41,True,1,0,65,True,False,4
66,65,184,41,41,False,58,57,49,False,False,329
66,65,187,41,41,True,1,0,65,True,False,25
66,65,187,41,41,False,98,97,42,False,False,1063
66,65,188,41,41,False,798,797,15,False,False,11183
66,65,187,41,41,False,1923,1924,27,False,False,495776
66,65,187,41,41,False,42,41,48,False,False,223
66,65,186,41,41,True,2,1,64,True,False,6
66,65,183,41,41,False,60,59,47,False,False,384
66,65,184,41,41,True,1,0,65,True,False,3
66,65,187,41,41,False,114,113,45,False,False,770
66,65,188,41,41,True,3,2,63,True,False,15
66,65,190,41,41,False,18,17,54,False,False,152
66,65,191,41,41,False,20,19,55,False,False,73
66,65,190,41,41,False,98,97,42,False,False,1044
66,65,191,41,41,False,5,4,61,False,False,15
66,65,191,41,41,False,84,83,43,False,False,619
66,65,191,41,41,False,5,4,62,False,False,26
66,65,190,41,41,False,229,228,33,False,False,2854
66,65,190,41,41,False,61,60,49,False,False,294
66,65,187,41,41,False,65,64,47,False,False,212
66,65,189,41,41,False,15,14,55,False,False,78
66,65,193,41,41,False,264,263,36,False,False,1292
66,65,193,41,41,False,322,321,29,False,False,3727
66,65,190,41,41,False,60,59,47,False,False,200
66,65,194,41,41,False,53,52,49,False,False,355
66,65,192,41,41,False,429,428,25,False,False,4017
66,65,192,41,41,True,1,0,65,True,False,6
66,65,191,41,41,True,1,0,65,True,False,3
66,65,192,41,41,False,25,24,54,False,False,96
66,65,194,41,41,False,10,9,59,False,False,23
66,65,193,41,41,False,1,0,65,False,False,2
66,65,195,41,41,False,270,271,42,False,False,3346
66,65,190,41,41,True,1,0,65,True,False,6
66,65,194,41,41,True,1,0,65,True,False,3
66,65,196,41,41,True,2,1,64,True,False,9
66,65,194,41,41,True,1,0,65,True,False,3
66,65,192,41,41,False,167,166,45,False,False,909
66,65,197,41,41,False,45,44,51,False,False,323
66,65,195,41,41,False,4,3,62,False,False,7
66,65,196,41,41,True,7,7,60,True,False,35
66,65,195,41,41,False,33,32,54,False,False,135
66,65,199,41,41,True,1,0,65,True,False,27
66,65,198,41,41,False,81,80,48,False,False,568
66,65,200,41,41,True,1,0,65,True,False,5
66,65,199,41,41,False,5,4,62,False,False,21
66,65,200,41,41,True,2,1,64,True,False,6
66,65,199,41,41,False,3,2,63,False,False,12
66,65,197,41,41,False,1330,1330,25,False,False,11626
66,65,199,41,41,False,182,181,45,False,False,1561
66,65,197,41,41,False,68,67,41,False,False,942
66,65,197,41,41,False,239,238,39,False,False,1121
66,65,201,41,41,False,6,5,61,False,False,53
66,65,203,41,41,False,35,34,54,False,False,115
66,65,203,41,41,False,120,119,40,False,False,596
66,65,201,41,41,False,33,32,53,False,False,200
66,65,202,41,41,False,12,11,58,False,False,74
66,65,200,41,41,False,83,82,44,False,False,638
66,65,203,41,41,False,53,52,50,False,False,471
66,65,202,41,41,False,151,150,36,False,False,1063
66,65,202,41,41,True,1,0,65,True,False,9
66,65,203,41,41,False,10,9,58,False,False,49
66,65,204,41,41,False,13,12,58,False,False,65
66,65,203,41,41,False,23,22,54,False,False,116
66,65,204,41,41,False,13,12,57,False,False,45
66,65,204,41,41,False,44,43,49,False,False,365
66,65,203,41,41,False,234,233,40,False,False,1628
66,65,205,41,41,False,27,26,55,False,False,88
66,65,202,41,41,False,12,11,58,False,False,76
66,65,203,41,41,False,35,34,52,False,False,435
66,65,203,41,41,False,181,180,42,False,False,1557
66,65,205,41,41,False,7,6,60,False,False,19
66,65,175,44,41,False,280,279,40,False,False,4055
66,65,174,44,41,True,1,0,65,True,False,6
66,65,175,44,41,False,454,453,23,False,False,3437
66,65,175,44,41,False,34,33,54,False,False,86
66,65,175,44,41,False,16,15,58,False,False,91
66,65,175,44,41,False,11,10,56,False,False,89
66,65,175,44,41,True,1,0,65,True,False,3
66,65,176,44,41,True,1,0,65,True,False,3
66,65,176,44,41,True,3,2,63,True,False,13
66,65,176,44,41,False,131,130,42,False,False,1016
66,65,175,47,41,True,1,0,65,True,False,26
66,65,175,47,41,False,29,28,54,False,False,137
66,65,173,47,41,False,4,3,62,False,False,7
66,65,176,47,41,False,474,473,37,False,False,8118
66,65,175,47,41,False,226,225,34,False,False,1321
66,65,174,47,41,True,2,1,64,True,False,5
66,65,176,47,41,True,1,0,65,True,False,4
66,65,175,47,41,False,468,467,34,False,False,8622
66,65,174,47,41,False,1993,1995,18,False,False,63850
66,65,175,47,41,False,45,44,50,False,False,299
66,65,176,50,41,True,1,0,65,True,False,29
66,65,175,50,41,False,20,19,53,False,False,83
66,65,174,50,41,False,600,599,32,False,False,5591
66,65,173,50,41,False,90,89,45,False,False,811
66,65,174,50,41,False,365,364,34,False,False,5416
66,65,174,50,41,False,44,43,46,False,False,259
66,65,176,50,41,False,227,226,31,False,False,2165
66,65,175,50,41,False,120,119,33,False,False,1890
66,65,176,50,41,False,117,116,40,False,False,760
66,65,176,50,41,False,85,84,50,False,False,1200
66,65,175,53,41,True,2,1,64,True,False,44
66,65,173,53,41,True,3,2,63,True,False,21
66,65,175,53,41,False,119,118,40,False,False,1059
66,65,175,53,41,False,392,391,29,False,False,119858
66,65,176,53,41,True,2,1,64,True,False,5
66,65,172,53,41,True,4,3,62,True,False,11
66,65,176,53,41,False,134,133,41,False,False,644
66,65,176,53,41,False,236,235,45,False,False,1965
66,65,176,53,41,False,5,4,62,False,False,13
66,65,175,53,41,False,95,94,49,False,False,656
66,65,176,56,41,False,52,51,49,False,False,316
66,65,175,56,41,False,60,59,51,False,False,583
66,65,174,56,41,False,32,31,54,False,False,192
66,65,174,56,41,False,9,8,60,False,False,61
66,65,173,56,41,False,270,269,40,False,False,2214
66,65,176,56,41,False,28,27,55,False,False,200
66,65,174,56,41,True,1,0,65,True,False,9
66,65,175,56,41,False,23,22,53,False,False,56
66,65,175,56,41,False,286,285,37,False,False,1937
66,65,174,56,41,False,95,94,40,False,False,1062
66,65,175,59,41,False,24,23,55,False,False,172
66,65,175,59,41,False,19,18,54,False,False,86
66,65,173,59,41,True,11,16,61,True,False,174
66,65,176,59,41,False,7,6,61,False,False,24
66,65,176,59,41,True,1,0,65,True,False,4
66,65,174,59,41,False,50,49,50,False,False,307
66,65,175,59,41,False,63,62,50,False,False,774
66,65,176,59,41,False,425,424,39,False,False,4526
66,65,175,59,41,False,4,3,62,False,False,12
66,65,176,59,41,True,2,1,64,True,False,6
66,65,176,62,41,False,19,18,53,False,False,355
66,65,174,62,41,True,2,1,64,True,False,10
66,65,175,62,41,False,17,16,56,False,False,66
66,65,176,62,41,False,44,43,51,False,False,246
66,65,175,62,41,False,6,5,62,False,False,77
66,65,176,62,41,False,21,20,55,False,False,49
66,65,175,62,41,True,1,0,65,True,False,5
66,65,176,62,41,True,4,3,62,True,False,23
66,65,176,62,41,False,14,13,57,False,False,66
66,65,176,62,41,False,91,90,43,False,False,987
66,65,175,65,41,False,13,12,57,False,False,97
66,65,175,65,41,False,34,33,53,False,False,312
66,65,176,65,41,False,7,6,61,False,False,70
66,65,175,65,41,False,164,163,29,False,False,2367
66,65,175,65,41,False,760,759,30,False,False,7433
66,65,174,65,41,False,15,14,57,False,False,57
66,65,173,65,41,False,199,198,40,False,False,1498
66,65,174,65,41,True,3,2,63,True,False,12
66,65,175,65,41,False,267,266,39,False,False,1805
66,65,176,65,41,True,1,0,65,True,False,5
66,65,176,68,41,False,386,385,29,False,False,2832
66,65,176,68,41,False,121,120,43,False,False,1327
66,65,175,68,41,False,65,64,47,False,False,576
66,65,175,68,41,False,83,82,50,False,False,1112
66,65,174,68,41,False,208,207,34,False,False,1659
66,65,176,68,41,True,2,1,64,True,False,10
66,65,175,68,41,False,325,324,40,False,False,8139
66,65,176,68,41,True,3,2,63,True,False,9
66,65,176,68,41,True,2,1,64,True,False,10
66,65,175,68,41,False,598,600,25,False,False,12211
66,65,174,71,41,False,667,666,24,False,False,44193
66,65,176,71,41,True,1,0,65,True,False,8
66,65,175,71,41,True,2,1,64,True,False,11
66,65,175,71,41,False,2,1,64,False,False,5
66,65,176,71,41,False,7,6,59,False,False,18
66,65,174,71,41,False,85,84,53,False,False,1193
66,65,176,71,41,False,21,20,55,False,False,93
66,65,175,71,41,True,2,1,64,True,False,7
66,65,176,71,41,False,49,48,50,False,False,265
66,65,176,71,41,False,16,15,55,False,False,66
66,65,175,74,41,True,2,1,64,True,False,69
66,65,176,74,41,True,1,0,65,True,False,6
66,65,176,74,41,False,58,57,43,False,False,545
66,65,176,74,41,True,5,4,61,True,False,47
66,65,176,74,41,False,301,300,35,False,False,4024
66,65,175,74,41,True,1,0,65,True,False,6
66,65,175,74,41,False,4,3,62,False,False,9
66,65,175,74,41,False,4,3,62,False,False,13
66,65,176,74,41,False,35,34,51,False,False,106
66,65,175,74,41,False,51,50,52,False,False,787
66,65,175,77,41,True,23,38,58,True,False,472
66,65,174,77,41,False,228,227,41,False,False,3085
66,65,175,77,41,False,220,219,40,False,False,4269
66,65,175,77,41,True,4,3,63,True,False,19
66,65,174,77,41,True,1,0,65,True,False,6
66,65,176,77,41,False,270,269,31,False,False,3244
66,65,176,77,41,False,3,2,63,False,False,23
66,65,174,77,41,False,182,181,33,False,False,2042
66,65,176,77,41,True,3,2,63,True,False,32
66,65,175,77,41,False,11,10,58,False,False,40
66,65,175,41,44,False,16,15,58,False,False,162
66,65,175,41,44,False,69,68,52,False,False,1003
66,65,176,41,44,False,28,27,55,False,False,120
66,65,175,41,44,True,16,21,56,True,False,211
66,65,174,41,44,False,36,35,52,False,False,312
66,65,176,41,44,False,45,44,52,False,False,169
66,65,175,41,44,False,3,2,63,False,False,11
66,65,176,41,44,False,85,84,42,False,False,439
66,65,176,41,44,False,18,17,53,False,False,79
66,65,176,41,44,False,5,4,61,False,False,25
66,65,176,41,47,False,99,98,45,False,False,706
66,65,176,41,47,False,11,10,56,False,False,76
66,65,176,41,47,False,354,353,35,False,False,3016
66,65,176,41,47,False,418,417,34,False,False,5922
66,65,174,41,47,False,23,22,54,False,False,110
66,65,176,41,47,False,1425,1428,24,False,False,38279
66,65,176,41,47,True,3,2,63,True,False,11
66,65,175,41,47,False,8,7,60,False,False,15
66,65,175,41,47,False,728,731,24,False,False,8663
66,65,174,41,47,False,159,158,44,False,False,761
66,65,174,41,50,False,77,76,52,False,False,446
66,65,175,41,50,False,4,3,63,False,False,18
66,65,176,41,50,False,155,154,35,False,False,1205
66,65,176,41,50,False,37,36,52,False,False,179
66,65,175,41,50,True,2,1,64,True,False,14
66,65,173,41,50,False,250,249,28,False,False,1318
66,65,176,41,50,True,1,0,65,True,False,2
66,65,175,41,50,False,246,247,41,False,False,2166
66,65,174,41,50,True,2,1,64,True,False,7
66,65,174,41,50,False,195,194,33,False,False,1423
66,65,174,41,53,False,52,51,50,False,False,348
66,65,175,41,53,True,1,0,65,True,False,6
66,65,175,41,53,True,1,0,65,True,False,4
66,65,176,41,53,False,16,15,57,False,False,158
66,65,174,41,53,False,67,66,50,False,False,551
66,65,175,41,53,True,1,0,65,True,False,2
66,65,175,41,53,False,392,397,33,False,False,12369
66,65,176,41,53,True,7,8,61,True,False,82
66,65,175,41,53,False,327,326,28,False,False,3994
66,65,173,41,56,False,124,123,40,False,False,544
66,65,175,41,56,False,230,229,41,False,False,3053
66,65,176,41,56,False,819,836,31,False,False,88964
66,65,175,41,56,False,124,123,41,False,False,1689
66,65,176,41,56,False,1,0,65,False,False,2
66,65,175,41,56,False,416,415,40,False,False,3926
66,65,175,41,56,False,139,138,42,False,False,828
66,65,176,41,56,False,2,1,64,False,False,3
66,65,175,41,56,True,7,6,60,True,False,79
66,65,175,41,56,False,26,25,55,False,False,151
66,65,175,41,59,True,1,0,65,True,False,23
66,65,176,41,59,False,17,16,56,False,False,102
66,65,172,41,59,False,165,164,42,False,False,3229
66,65,176,41,59,False,30,29,53,False,False,151
66,65,175,41,59,False,155,155,47,False,False,3350
66,65,175,41,59,False,43,42,52,False,False,239
66,65,174,41,59,True,1,0,65,True,False,3
66,65,176,41,59,False,7,6,61,False,False,11
66,65,175,41,62,False,128,127,48,False,False,1074
66,65,175,41,62,False,196,195,44,False,False,3123
66,65,176,41,62,True,2,1,64,True,False,8
66,65,175,41,62,False,477,476,33,False,False,55993
66,65,172,41,62,False,31,30,52,False,False,135
66,65,173,41,62,False,710,719,26,False,False,21194
66,65,176,41,62,False,2,1,64,False,False,11
66,65,175,41,62,True,39,59,55,True,False,640
66,65,174,41,62,False,349,349,35,False,False,65305
66,65,176,41,65,False,1047,1049,16,False,False,24165
66,65,174,41,65,True,10,12,59,True,False,120
66,65,175,41,65,False,24,23,53,False,False,134
66,65,175,41,65,True,1,0,65,True,False,5
66,65,176,41,65,True,2,1,64,True,False,8
66,65,175,41,65,False,410,411,35,False,False,14516
66,65,171,41,65,False,270,269,44,False,False,33706
66,65,175,41,65,False,19,18,56,False,False,99
66,65,175,41,65,True,1,0,65,True,False,4
66,65,176,41,65,True,1,0,65,True,False,3
66,65,176,41,68,True,3,2,63,True,False,68
66,65,174,41,68,False,6,5,60,False,False,16
66,65,172,41,68,False,33,32,54,False,False,178
66,65,176,41,68,False,266,265,42,False,False,1894
66,65,176,41,68,True,3,2,63,True,False,14
66,65,173,41,68,False,114,113,42,False,False,1623
66,65,172,41,68,False,69,68,45,False,False,1058
66,65,176,41,68,True,1,0,65,True,False,3
66,65,175,41,68,True,14,19,58,True,False,157
66,65,175,41,71,False,240,273,33,False,False,11690
66,65,175,41,71,False,5,4,61,False,False,9
66,65,175,41,71,False,195,196,44,False,False,20398
66,65,175,41,71,False,53,52,46,False,False,479
66,65,175,41,71,True,5,5,62,True,False,28
66,65,174,41,71,False,23,22,54,False,False,188
66,65,176,41,71,False,132,131,47,False,False,3112
66,65,176,41,71,True,1,0,65,True,False,3
66,65,173,41,71,False,392,391,31,False,False,9030
66,65,175,41,74,True,1,0,65,True,False,24
66,65,175,41,74,False,31,31,54,False,False,170
66,65,175,41,74,True,6,5,61,True,False,38
66,65,176,41,74,False,371,370,41,False,False,10157
66,65,175,41,74,True,2,1,64,True,False,8
66,65,176,41,74,False,81,80,43,False,False,613
66,65,175,41,74,False,557,556,39,False,False,56799
66,65,174,41,74,False,152,151,47,False,False,908
66,65,174,41,77,True,4,3,62,True,False,70
66,65,175,41,77,True,6,5,60,True,False,140
66,65,175,41,77,True,1,0,65,True,False,3
66,65,176,41,77,True,1,0,65,True,False,3
66,65,176,41,77,True,1,0,65,True,False,3
66,65,176,41,77,False,2,1,64,False,False,15
66,65,176,41,77,False,2,1,64,False,False,14
66,65,176,41,77,True,1,0,65,True,False,4
66,65,175,41,77,True,8,9,60,True,False,60
66,65,175,41,77,True,2,1,64,True,False,12
66,65,175,41,41,False,98,97,37,False,False,639
66,65,175,41,41,True,2,1,64,True,False,10
66,65,176,41,41,False,88,87,43,False,False,447
66,65,175,41,41,False,4,3,62,False,False,29
66,65,176,41,41,True,1,0,65,True,False,2
66,65,176,41,41,False,28,27,53,False,False,80
66,65,175,41,41,True,3,2,63,True,False,6
66,65,176,41,41,False,426,425,30,False,False,6889
66,65,175,41,41,False,28,27,50,False,False,107
66,65,172,41,41,True,1,0,65,True,False,2
69,68,185,44,44,False,6,5,64,False,False,52
69,68,182,44,44,True,1,0,68,True,False,7
69,68,185,44,44,False,26,25,56,False,False,253
69,68,181,44,44,False,35,34,55,False,False,142
69,68,185,44,44,True,7,6,62,True,False,49
69,68,184,44,44,True,4,3,65,True,False,24
69,68,185,44,44,False,17,16,58,False,False,61
69,68,184,44,44,False,95,94,43,False,False,401
69,68,184,44,44,True,4,3,65,True,False,18
69,68,184,44,44,False,144,143,44,False,False,1546
69,71,191,44,44,True,2,1,70,True,False,50
69,71,191,44,44,True,3,2,69,True,False,8
69,71,190,44,44,True,3,2,69,True,False,7
69,71,189,44,44,True,2,1,70,True,False,11
69,71,191,44,44,True,1,0,71,True,False,7
69,71,191,44,44,False,615,614,27,False,False,10683
69,71,190,44,44,False,679,678,32,False,False,4719
69,71,190,44,44,False,5,4,68,False,False,26
69,71,187,44,44,True,2,1,70,True,False,5
69,71,190,44,44,False,54,53,52,False,False,324
69,74,197,44,44,False,689,688,31,False,False,8791
69,74,197,44,44,False,4,3,71,False,False,8
69,74,197,44,44,False,4,3,71,False,False,15
69,74,195,44,44,False,93,92,50,False,False,477
69,74,197,44,44,False,47,46,59,False,False,276
69,74,197,44,44,True,1,0,74,True,False,8
69,74,197,44,44,False,6,5,70,False,False,24
69,74,196,44,44,False,139,138,49,False,False,721
69,74,197,44,44,False,23,22,64,False,False,76
69,77,202,44,44,False,8,7,72,False,False,54
69,77,202,44,44,False,19,18,67,False,False,62
69,77,203,44,44,True,2,1,76,True,False,9
69,77,202,44,44,False,13,12,69,False,False,42
69,77,201,44,44,False,71,70,52,False,False,568
69,77,202,44,44,False,93,92,55,False,False,414
69,77,202,44,44,True,7,7,72,True,False,30
69,77,202,44,44,False,85,84,55,False,False,402
69,77,202,44,44,False,4,3,74,False,False,10
69,77,202,44,44,False,179,178,55,False,False,2778
72,68,191,44,44,False,38,37,57,False,False,164
72,68,187,44,44,False,14,13,67,False,False,553
72,68,190,44,44,True,1,0,71,True,False,9
72,68,191,44,44,True,2,1,70,True,False,5
72,68,189,44,44,False,565,567,43,False,False,18991
72,68,191,44,44,True,1,0,71,True,False,3
72,68,191,44,44,True,1,0,71,True,False,3
72,68,190,44,44,True,4,3,68,True,False,14
72,68,191,44,44,True,3,2,69,True,False,8
72,68,191,44,44,False,1261,1260,26,False,False,17713
75,68,196,44,44,True,1,0,74,True,False,23
75,68,197,44,44,False,15,14,62,False,False,141
75,68,197,44,44,False,42,41,59,False,False,146
75,68,195,44,44,False,443,442,39,False,False,4060
75,68,194,44,44,False,70,69,50,False,False,624
75,68,196,44,44,False,1596,1597,21,False,False,113367
75,68,197,44,44,False,4,3,71,False,False,6
75,68,197,44,44,False,393,392,36,False,False,2637
75,68,195,44,44,False,120,119,42,False,False,1015
69,68,187,44,44,False,44,43,50,False,False,340
69,68,187,44,44,False,181,180,48,False,False,1810
69,68,187,44,44,False,38,37,55,False,False,156
69,68,187,44,44,False,49,48,54,False,False,231
69,68,187,44,44,True,2,1,67,True,False,10
69,68,188,44,44,False,5,4,65,False,False,11
69,68,185,44,44,False,89,88,51,False,False,847
69,68,188,44,44,True,3,2,66,True,False,8
69,68,186,44,44,False,163,162,44,False,False,820
69,68,190,44,44,False,53,52,51,False,False,382
69,68,189,44,44,True,1,0,68,True,False,6
69,68,189,44,44,False,118,117,49,False,False,802
69,68,190,44,44,False,96,95,49,False,False,406
69,68,189,44,44,False,160,159,43,False,False,1092
69,68,190,44,44,True,2,1,67,True,False,9
69,68,191,44,44,False,401,400,37,False,False,5212
69,68,189,44,44,False,149,148,46,False,False,792
69,68,189,44,44,True,1,0,68,True,False,3
69,68,190,44,44,True,1,0,68,True,False,3
69,68,190,44,44,False,27,26,59,False,False,227
69,68,194,44,44,False,48,47,52,False,False,261
69,68,194,44,44,True,1,0,68,True,False,7
69,68,194,44,44,False,6,5,64,False,False,22
69,68,194,44,44,False,222,221,44,False,False,1096
69,68,193,44,44,True,4,3,65,True,False,8
69,68,191,44,44,False,105,104,49,False,False,746
69,68,191,44,44,True,1,0,68,True,False,3
69,68,193,44,44,False,81,80,48,False,False,426
69,68,190,44,44,True,3,2,66,True,False,12
69,68,197,44,44,False,6,5,63,False,False,73
69,68,195,44,44,False,12,11,61,False,False,44
69,68,197,44,44,False,11,10,62,False,False,28
69,68,195,44,44,False,80,79,49,False,False,259
69,68,196,44,44,False,1101,1101,24,False,False,33315
69,68,197,44,44,True,3,2,66,True,False,9
69,68,195,44,44,True,1,0,68,True,False,3
69,68,196,44,44,True,1,0,68,True,False,2
69,68,197,44,44,False,57,56,50,False,False,213
69,68,196,44,44,False,23,22,57,False,False,153
69,68,198,44,44,True,1,0,68,True,False,6
69,68,199,44,44,False,263,262,46,False,False,3087
69,68,200,44,44,True,1,0,68,True,False,4
69,68,199,44,44,False,174,173,54,False,False,1460
69,68,199,44,44,False,9,8,62,False,False,44
69,68,200,44,44,True,1,0,68,True,False,4
69,68,197,44,44,False,164,163,41,False,False,986
69,68,199,44,44,False,6,5,64,False,False,9
69,68,197,44,44,False,21,20,57,False,False,49
69,68,199,44,44,False,14,13,61,False,False,78
69,68,201,44,44,False,12,11,60,False,False,41
69,68,202,44,44,False,49,48,51,False,False,163
69,68,202,44,44,False,173,172,36,False,False,1307
69,68,200,44,44,True,1,0,68,True,False,11
69,68,201,44,44,True,1,0,68,True,False,3
69,68,202,44,44,False,35,34,54,False,False,196
69,68,202,44,44,False,15,14,60,False,False,37
69,68,200,44,44,False,27,26,58,False,False,138
69,68,201,44,44,False,456,455,39,False,False,3012
69,68,205,44,44,True,1,0,68,True,False,23
69,68,206,44,44,False,22,21,58,False,False,108
69,68,204,44,44,False,69,68,50,False,False,270
69,68,206,44,44,False,126,125,51,False,False,719
69,68,204,44,44,False,9,8,63,False,False,42
69,68,205,44,44,False,38,37,55,False,False,255
69,68,206,44,44,True,1,0,68,True,False,3
69,68,202,44,44,True,1,0,68,True,False,3
69,68,205,44,44,True,4,3,65,True,False,21
69,68,205,44,44,False,67,66,47,False,False,460
69,68,207,44,44,False,14,13,61,False,False,59
69,68,208,44,44,False,13,12,61,False,False,51
69,68,207,44,44,False,67,66,47,False,False,256
69,68,208,44,44,False,12,11,61,False,False,28
69,68,206,44,44,True,1,0,68,True,False,6
69,68,205,44,44,True,1,0,68,True,False,4
69,68,204,44,44,True,2,1,67,True,False,7
69,68,207,44,44,False,9,8,63,False,False,34
69,68,208,44,44,False,6,5,63,False,False,35
69,68,207,44,44,False,133,132,49,False,False,867
69,68,211,44,44,False,2,1,67,False,False,26
69,68,211,44,44,False,31,30,55,False,False,168
69,68,211,44,44,True,1,0,68,True,False,5
69,68,210,44,44,False,245,244,47,False,False,2492
69,68,211,44,44,False,340,339,32,False,False,2734
69,68,211,44,44,False,2,1,67,False,False,5
69,68,212,44,44,False,67,66,48,False,False,375
69,68,211,44,44,False,833,832,29,False,False,43333
69,68,210,44,44,False,328,327,42,False,False,3409
69,68,210,44,44,True,2,1,67,True,False,6
69,68,184,47,44,False,32,31,52,False,False,186
69,68,184,47,44,False,66,65,50,False,False,215
69,68,185,47,44,False,45,44,53,False,False,341
69,68,184,47,44,False,168,167,45,False,False,944
69,68,184,47,44,False,518,517,37,False,False,39151
69,68,185,47,44,False,1,0,68,False,False,3
69,68,185,47,44,False,16,15,60,False,False,114
69,68,184,47,44,False,453,585,30,False,False,5868
69,68,184,47,44,True,1,0,68,True,False,10
69,68,182,47,44,False,14,13,61,False,False,102
69,68,184,50,44,False,113,112,48,False,False,813
69,68,184,50,44,False,103,102,42,False,False,925
69,68,184,50,44,False,44,43,52,False,False,228
69,68,184,50,44,False,193,192,46,False,False,2349
69,68,183,50,44,False,16,15,61,False,False,143
69,68,185,50,44,True,3,2,66,True,False,13
